ИНН,Короткое название,Статус,Система налогообложения,Дата последней отчетности
2337023961,"ООО ""РУС-АЛ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
2614021743,"ООО ""СПЕЦ-СЕРВИС""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2019.0
2623802020,"ООО ""МИКА""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2021.0
2623029185,"ООО ""АПП""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
2623801997,"ООО ""АГРОЗАЩИТА""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
2623031177,"ООО ""ССК ПЕРСПЕКТИВА""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
2630801740,"ООО ""ИНСАЙТ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2020.0
2623030328,"ООО ""АВТО ЭКСПРЕСС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
2636211890,"ООО ""СТАВПРОМСНАБ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
2635247212,"ООО ""КОРОНА-26""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,
2635240270,"ООО ""СВЕТЛАНА""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
2635229661,"ООО ""ЮГТЕХЦЕНТР""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2019.0
2635100393,"ООО ""ВЕКТОР""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
2635128656,"ООО ""ЕВРОСТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
2613009704,"ООО ""ФОРТУНА""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
2311286229,"ООО ""АКВА ПЛАСТ""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
2627800842,"ООО ""СТРОЙИНВЕСТ КМВ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2020.0
2602007046,"ООО ""КОЛОС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
2705001751,"ООО ""СК ПОРТАЛ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
2721224530,"ООО ""ЭСА""","Юридическое лицо ликвидировано 22 сентября 2022 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2018.0
2722112356,"ООО ""КРОНИТ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
2721241951,"ООО ""ТРАНСПОРТНАЯ КОМПАНИЯ ""НЕМАН""",,,
2720029889,"ООО ""ДАЛЬРЕО""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
2723193020,"ООО ""СТРОЙ ОПОРА""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
2713010742,"ООО ""АЗИЯ-ЛЕСПРОМ""","Юридическое лицо ликвидировано 17 ноября 2023 года
Прекращение деятельности юридического лица в связи с его ликвидацией на основании определения арбитражного суда о завершении конкурсного производства",,2019.0
2721243892,"ООО ""АЛ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
2721252784,"ООО ""БОЛЬШОЕ ДЕЛО""","Юридическое лицо ликвидировано 19 марта 2025 года
Исключение юридического лица из ЕГРЮЛ в связи с наличием оснований, предусмотренных подпунктом «г» пункта 5 статьи 21.1 Федерального закона от 08.08.2001 № 129-ФЗ «О государственной регистрации юридических лиц и индивидуальных предпринимателей»",,2022.0
2722126430,"ООО ""СТРОЙУНИВЕРСАЛ""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
