number,summa,creditor_inn,debtor_inn,group_summa
345936/23/02005-ИП,1812695.61,277072661,276161118,3658418.05
316620/23/02005-ИП,1845722.44,277072661,276161118,3658418.05
100490/23/02005-ИП,5082.74,277072661,276919610,2638554.6799999992
197124/24/02005-ИП,1153220.95,277072661,276919610,2638554.6799999992
197129/24/02005-ИП,953484.25,277072661,276919610,2638554.6799999992
189649/19/02005-ИП,41635.29,277072661,276919610,2638554.6799999992
144815/19/02005-ИП,28107.67,277072661,276919610,2638554.6799999992
255207/19/02005-ИП,196614.38,277072661,276919610,2638554.6799999992
138029/20/02005-ИП,79541.13,277072661,276919610,2638554.6799999992
47964/22/02005-ИП,35100.09,277072661,276919610,2638554.6799999992
73329/22/02005-ИП,40981.9,277072661,276919610,2638554.6799999992
86781/22/02005-ИП,104786.28,277072661,276919610,2638554.6799999992
316696/23/02005-ИП,676378.7,277072661,276919659,2543099.32
107302/19/02005-ИП,1662580.22,277072661,276919659,2543099.32
189647/19/02005-ИП,30600.14,277072661,276919659,2543099.32
138027/20/02005-ИП,89253.76,277072661,276919659,2543099.32
57670/21/02005-ИП,38393.3,277072661,276919659,2543099.32
88983/21/02005-ИП,26166.78,277072661,276919659,2543099.32
182057/21/02005-ИП,19726.42,277072661,276919659,2543099.32
206779/23/02007-ИП,950373.48,277072661,278212907,2952018.2299999995
51089/24/02007-ИП,1951450.45,277072661,278212907,2952018.2299999995
8704/24/02007-ИП,12620.57,277072661,278212907,2952018.2299999995
277199/23/02007-ИП,12180.8,277072661,278212907,2952018.2299999995
271623/23/02007-ИП,25392.93,277072661,278212907,2952018.2299999995
269530/24/29023-ИП,1982657.64,2901065991,2901136025,4119551.95
159437/24/29023-ИП,2136894.31,2901065991,2901136025,4119551.95
138502/23/29022-ИП,190816.37,2901264034,2902078224,4141217.03
138509/23/29022-ИП,762300.0,2901264034,2902078224,4141217.03
138517/23/29022-ИП,145000.0,2901264034,2902078224,4141217.03
138520/23/29022-ИП,1161485.0,2901264034,2902078224,4141217.03
138525/23/29022-ИП,90396.0,2901264034,2902078224,4141217.03
138526/23/29022-ИП,520077.46,2901264034,2902078224,4141217.03
138528/23/29022-ИП,143076.8,2901264034,2902078224,4141217.03
138530/23/29022-ИП,25668.0,2901264034,2902078224,4141217.03
138523/23/29022-ИП,1102397.4,2901264034,2902078224,4141217.03
11180/24/29022-ИП,6141.6,2901991858,2901134620,4055904.53
421974/23/29022-ИП,6000.0,2901991858,2901134620,4055904.53
422209/23/29022-ИП,6140.0,2901991858,2901134620,4055904.53
256809/24/29022-ИП,6000.0,2901991858,2901134620,4055904.53
297650/24/29022-ИП,6140.0,2901991858,2901134620,4055904.53
297654/24/29022-ИП,6141.6,2901991858,2901134620,4055904.53
335926/24/29022-ИП,1414104.13,2901991858,2901134620,4055904.53
336012/24/29022-ИП,6000.0,2901991858,2901134620,4055904.53
408058/23/29022-ИП,706281.22,2901991858,2901134620,4055904.53
428989/23/29022-ИП,1.0,2901991858,2901134620,4055904.53
428991/23/29022-ИП,6141.6,2901991858,2901134620,4055904.53
234499/24/29022-ИП,149512.66,2901991858,2901134620,4055904.53
367741/24/29022-ИП,6000.0,2901991858,2901134620,4055904.53
378245/24/29022-ИП,6141.6,2901991858,2901134620,4055904.53
378247/24/29022-ИП,6141.6,2901991858,2901134620,4055904.53
378248/24/29022-ИП,149512.66,2901991858,2901134620,4055904.53
404770/24/29022-ИП,45184.0,2901991858,2901134620,4055904.53
305021/24/29022-ИП,1524321.86,2901991858,2901134620,4055904.53
278640/22/26030-ИП,1391367.9,3015089342,2632088451,4034126.49
131718/23/26030-ИП,1080218.86,3015089342,2632088451,4034126.49
131719/23/26030-ИП,720363.39,3015089342,2632088451,4034126.49
52720/23/26030-ИП,842176.34,3015089342,2632088451,4034126.49
62905/23/30012-ИП,2088716.61,3015108355,3007007586,19655917.72
62906/23/30012-ИП,1824226.97,3015108355,3007007586,19655917.72
62908/23/30012-ИП,2122726.13,3015108355,3007007586,19655917.72
62911/23/30012-ИП,2117724.37,3015108355,3007007586,19655917.72
62965/23/30012-ИП,1612610.95,3015108355,3007007586,19655917.72
63047/23/30012-ИП,2231907.51,3015108355,3007007586,19655917.72
63082/23/30012-ИП,435212.18,3015108355,3007007586,19655917.72
63085/23/30012-ИП,2061673.11,3015108355,3007007586,19655917.72
63086/23/30012-ИП,1754493.17,3015108355,3007007586,19655917.72
63096/23/30012-ИП,733796.15,3015108355,3007007586,19655917.72
63100/23/30012-ИП,466230.0,3015108355,3007007586,19655917.72
64448/23/30012-ИП,2206600.57,3015108355,3007007586,19655917.72
38062/24/30012-ИП,80183.12,3017041554,3007007586,9430315.73
38063/24/30012-ИП,39242.78,3017041554,3007007586,9430315.73
66123/23/30012-ИП,134510.34,3017041554,3007007586,9430315.73
65146/23/30012-ИП,94906.83,3017041554,3007007586,9430315.73
66124/23/30012-ИП,667406.04,3017041554,3007007586,9430315.73
66125/23/30012-ИП,1134849.88,3017041554,3007007586,9430315.73
66126/23/30012-ИП,140106.88,3017041554,3007007586,9430315.73
62907/23/30012-ИП,2036835.45,3017041554,3007007586,9430315.73
62916/23/30012-ИП,472702.0,3017041554,3007007586,9430315.73
62938/23/30012-ИП,673122.91,3017041554,3007007586,9430315.73
62998/23/30012-ИП,888468.34,3017041554,3007007586,9430315.73
63079/23/30012-ИП,1003814.53,3017041554,3007007586,9430315.73
63084/23/30012-ИП,694637.07,3017041554,3007007586,9430315.73
63087/23/30012-ИП,1369529.56,3017041554,3007007586,9430315.73
230272/23/30002-ИП,14001.9,3019019321,3015112866,2616654.44
205558/23/30002-ИП,1849303.21,3019019321,3015112866,2616654.44
205563/23/30002-ИП,308522.14,3019019321,3015112866,2616654.44
205565/23/30002-ИП,267477.86,3019019321,3015112866,2616654.44
205577/23/30002-ИП,177349.33,3019019321,3015112866,2616654.44
49143/24/31004-ИП,76195.28,3123110760,3126015554,3914244.12
49142/24/31004-ИП,32381.85,3123110760,3126015554,3914244.12
49141/24/31004-ИП,50747.63,3123110760,3126015554,3914244.12
49140/24/31004-ИП,230654.65,3123110760,3126015554,3914244.12
49139/24/31004-ИП,90929.04,3123110760,3126015554,3914244.12
49138/24/31004-ИП,31978.3,3123110760,3126015554,3914244.12
49137/24/31004-ИП,278538.92,3123110760,3126015554,3914244.12
49136/24/31004-ИП,2351477.36,3123110760,3126015554,3914244.12
49135/24/31004-ИП,165707.64,3123110760,3126015554,3914244.12
49134/24/31004-ИП,242130.71,3123110760,3126015554,3914244.12
49133/24/31004-ИП,137464.15,3123110760,3126015554,3914244.12
49132/24/31004-ИП,68520.65,3123110760,3126015554,3914244.12
91913/23/31004-ИП,80649.3,3123110760,3126015554,3914244.12
94636/23/31004-ИП,76868.64,3123110760,3126015554,3914244.12
294523/24/31020-ИП,1067330.12,3128023840,3128067124,2968660.24
294520/24/31020-ИП,417000.0,3128023840,3128067124,2968660.24
310999/23/31020-ИП,1067330.12,3128023840,3128067124,2968660.24
311041/23/31020-ИП,417000.0,3128023840,3128067124,2968660.24
245559/22/31010-ИП,1408059.47,3128138142,3123447323,3293275.86
245560/22/31010-ИП,1885216.39,3128138142,3123447323,3293275.86
149862/23/32001-ИП,278928.19,3201005558,3257033300,2726860.5
135271/23/32001-ИП,64613.52,3201005558,3257033300,2726860.5
5834/24/32001-ИП,1636116.7,3201005558,3257033300,2726860.5
144359/23/32001-ИП,64569.84,3201005558,3257033300,2726860.5
123540/22/32001-ИП,638738.5,3201005558,3257033300,2726860.5
118529/22/32001-ИП,43893.75,3201005558,3257033300,2726860.5
1963/23/32001-ИП,195436.13,3201005558,3257037181,9090335.019999998
1971/23/32001-ИП,641675.24,3201005558,3257037181,9090335.019999998
136344/22/32001-ИП,16835.73,3201005558,3257037181,9090335.019999998
135278/23/32001-ИП,1373660.88,3201005558,3257037181,9090335.019999998
135286/23/32001-ИП,205304.18,3201005558,3257037181,9090335.019999998
135290/23/32001-ИП,809013.84,3201005558,3257037181,9090335.019999998
144364/23/32001-ИП,760887.46,3201005558,3257037181,9090335.019999998
153081/23/32001-ИП,119836.03,3201005558,3257037181,9090335.019999998
1961/23/32001-ИП,470138.37,3201005558,3257037181,9090335.019999998
1966/23/32001-ИП,13651.11,3201005558,3257037181,9090335.019999998
1976/23/32001-ИП,419778.66,3201005558,3257037181,9090335.019999998
1980/23/32001-ИП,97352.86,3201005558,3257037181,9090335.019999998
35788/23/32001-ИП,13270.43,3201005558,3257037181,9090335.019999998
35790/23/32001-ИП,44688.47,3201005558,3257037181,9090335.019999998
35792/23/32001-ИП,1083163.73,3201005558,3257037181,9090335.019999998
35794/23/32001-ИП,237271.51,3201005558,3257037181,9090335.019999998
35796/23/32001-ИП,1441939.5,3201005558,3257037181,9090335.019999998
35798/23/32001-ИП,1066256.95,3201005558,3257037181,9090335.019999998
35799/23/32001-ИП,18173.94,3201005558,3257037181,9090335.019999998
35800/23/32001-ИП,62000.0,3201005558,3257037181,9090335.019999998
80827/23/32003-ИП,242946.13,3201005558,3257055568,2707278.06
107343/24/32003-ИП,386042.56,3201005558,3257055568,2707278.06
107344/24/32003-ИП,348136.23,3201005558,3257055568,2707278.06
107345/24/32003-ИП,30467.66,3201005558,3257055568,2707278.06
107346/24/32003-ИП,321471.85,3201005558,3257055568,2707278.06
107342/24/32003-ИП,263007.79,3201005558,3257055568,2707278.06
126965/23/32003-ИП,30005.85,3201005558,3257055568,2707278.06
126966/23/32003-ИП,319454.83,3201005558,3257055568,2707278.06
22665/24/32003-ИП,171517.6,3201005558,3257055568,2707278.06
95213/23/32003-ИП,242506.57,3201005558,3257055568,2707278.06
95214/23/32003-ИП,351720.99,3201005558,3257055568,2707278.06
150769/23/32010-ИП,291161.54,3250054100,3245010139,4720366.11
150770/23/32010-ИП,77982.59,3250054100,3245010139,4720366.11
10560/24/32010-ИП,64119.86,3250054100,3245010139,4720366.11
57421/24/32010-ИП,176002.23,3250054100,3245010139,4720366.11
10570/24/32010-ИП,64589.57,3250054100,3245010139,4720366.11
10572/24/32010-ИП,274490.31,3250054100,3245010139,4720366.11
10804/24/32010-ИП,124128.64,3250054100,3245010139,4720366.11
10805/24/32010-ИП,160005.66,3250054100,3245010139,4720366.11
10806/24/32010-ИП,754482.98,3250054100,3245010139,4720366.11
10808/24/32010-ИП,210307.06,3250054100,3245010139,4720366.11
10811/24/32010-ИП,60715.85,3250054100,3245010139,4720366.11
10813/24/32010-ИП,35700.91,3250054100,3245010139,4720366.11
10815/24/32010-ИП,232201.34,3250054100,3245010139,4720366.11
10816/24/32010-ИП,55627.87,3250054100,3245010139,4720366.11
10817/24/32010-ИП,239251.12,3250054100,3245010139,4720366.11
10818/24/32010-ИП,119775.16,3250054100,3245010139,4720366.11
10819/24/32010-ИП,47458.94,3250054100,3245010139,4720366.11
10826/24/32010-ИП,216078.74,3250054100,3245010139,4720366.11
10827/24/32010-ИП,577876.27,3250054100,3245010139,4720366.11
10830/24/32010-ИП,239139.94,3250054100,3245010139,4720366.11
10834/24/32010-ИП,277696.13,3250054100,3245010139,4720366.11
10836/24/32010-ИП,41598.17,3250054100,3245010139,4720366.11
47614/24/32010-ИП,61643.42,3250054100,3245010139,4720366.11
51560/24/32010-ИП,56748.9,3250054100,3245010139,4720366.11
47611/24/32010-ИП,261582.91,3250054100,3245010139,4720366.11
91538/24/32005-ИП,3331.67,3250054100,3245508414,4358241.140000001
91539/24/32005-ИП,4209.2,3250054100,3245508414,4358241.140000001
346/24/32005-ИП,600254.66,3250054100,3245508414,4358241.140000001
317/24/32005-ИП,560954.17,3250054100,3245508414,4358241.140000001
328/24/32005-ИП,291946.46,3250054100,3245508414,4358241.140000001
335/24/32005-ИП,502644.47,3250054100,3245508414,4358241.140000001
340/24/32005-ИП,889599.36,3250054100,3245508414,4358241.140000001
352/24/32005-ИП,476691.08,3250054100,3245508414,4358241.140000001
353/24/32005-ИП,405714.23,3250054100,3245508414,4358241.140000001
354/24/32005-ИП,287806.87,3250054100,3245508414,4358241.140000001
355/24/32005-ИП,335088.97,3250054100,3245508414,4358241.140000001
17324/24/32005-ИП,808175.56,3250054100,3245509922,3534411.4200000004
17327/24/32005-ИП,255312.97,3250054100,3245509922,3534411.4200000004
42241/24/32005-ИП,176858.19,3250054100,3245509922,3534411.4200000004
200798/24/32005-ИП,332989.16,3250054100,3245509922,3534411.4200000004
200800/24/32005-ИП,27729.39,3250054100,3245509922,3534411.4200000004
200807/24/32005-ИП,167881.79,3250054100,3245509922,3534411.4200000004
200799/24/32005-ИП,209895.56,3250054100,3245509922,3534411.4200000004
200827/24/32005-ИП,255991.89,3250054100,3245509922,3534411.4200000004
200832/24/32005-ИП,105981.6,3250054100,3245509922,3534411.4200000004
200795/24/32005-ИП,185145.05,3250054100,3245509922,3534411.4200000004
200794/24/32005-ИП,194622.89,3250054100,3245509922,3534411.4200000004
200786/24/32005-ИП,62701.24,3250054100,3245509922,3534411.4200000004
200790/24/32005-ИП,239258.85,3250054100,3245509922,3534411.4200000004
200792/24/32005-ИП,315833.7,3250054100,3245509922,3534411.4200000004
241888/24/32005-ИП,196033.58,3250054100,3245509922,3534411.4200000004
128507/23/32029-ИП,2229373.89,3250054100,3252502124,3767999.56
76185/23/32029-ИП,1007442.78,3250054100,3252502124,3767999.56
76184/23/32029-ИП,48291.04,3250054100,3252502124,3767999.56
72812/24/32029-ИП,324765.76,3250054100,3252502124,3767999.56
104587/23/32029-ИП,79376.8,3250054100,3252502124,3767999.56
26079/23/32029-ИП,78749.29,3250054100,3252502124,3767999.56
89127/24/32003-ИП,501751.56,3250054100,3257020188,4833635.100000001
89128/24/32003-ИП,80.75,3250054100,3257020188,4833635.100000001
1053574/24/32003-ИП,101223.72,3250054100,3257020188,4833635.100000001
36767/24/32003-ИП,636916.23,3250054100,3257020188,4833635.100000001
1057833/24/32003-ИП,1262972.01,3250054100,3257020188,4833635.100000001
1057840/24/32003-ИП,1947503.05,3250054100,3257020188,4833635.100000001
1057858/24/32003-ИП,354704.62,3250054100,3257020188,4833635.100000001
1057860/24/32003-ИП,28483.16,3250054100,3257020188,4833635.100000001
42847/23/32001-ИП,1862910.77,3250054100,3257028797,4398218.75
4147/24/32001-ИП,151904.96,3250054100,3257028797,4398218.75
123964/22/32001-ИП,374294.15,3250054100,3257028797,4398218.75
6029/24/32001-ИП,178950.49,3250054100,3257028797,4398218.75
13954/24/32001-ИП,939794.97,3250054100,3257028797,4398218.75
107009/23/32001-ИП,364467.54,3250054100,3257028797,4398218.75
127275/23/32001-ИП,153526.29,3250054100,3257028797,4398218.75
114712/23/32001-ИП,372369.58,3250054100,3257028797,4398218.75
3266/23/32003-ИП,1351932.19,3250054100,3257055568,17675526.839999996
99474/24/32003-ИП,217956.2,3250054100,3257055568,17675526.839999996
1053564/24/32003-ИП,15437.59,3250054100,3257055568,17675526.839999996
1053568/24/32003-ИП,13547.32,3250054100,3257055568,17675526.839999996
34621/24/32003-ИП,894694.52,3250054100,3257055568,17675526.839999996
34624/24/32003-ИП,383382.39,3250054100,3257055568,17675526.839999996
32667/23/32003-ИП,1273063.93,3250054100,3257055568,17675526.839999996
36668/24/32003-ИП,22138.41,3250054100,3257055568,17675526.839999996
43053/24/32003-ИП,927981.75,3250054100,3257055568,17675526.839999996
166515/24/32003-ИП,867272.67,3250054100,3257055568,17675526.839999996
1059725/24/32003-ИП,514853.39,3250054100,3257055568,17675526.839999996
1056642/24/32003-ИП,354153.52,3250054100,3257055568,17675526.839999996
1056646/24/32003-ИП,424056.91,3250054100,3257055568,17675526.839999996
1056652/24/32003-ИП,1568902.08,3250054100,3257055568,17675526.839999996
1056663/24/32003-ИП,1784389.75,3250054100,3257055568,17675526.839999996
1056665/24/32003-ИП,354088.68,3250054100,3257055568,17675526.839999996
1056666/24/32003-ИП,42994.75,3250054100,3257055568,17675526.839999996
1056668/24/32003-ИП,1305742.74,3250054100,3257055568,17675526.839999996
1058923/24/32003-ИП,12516.79,3250054100,3257055568,17675526.839999996
1057859/24/32003-ИП,10248.36,3250054100,3257055568,17675526.839999996
133262/23/32003-ИП,351931.43,3250054100,3257055568,17675526.839999996
133263/23/32003-ИП,42616.1,3250054100,3257055568,17675526.839999996
133264/23/32003-ИП,1302843.61,3250054100,3257055568,17675526.839999996
137592/24/32003-ИП,894694.52,3250054100,3257055568,17675526.839999996
137596/24/32003-ИП,18736.09,3250054100,3257055568,17675526.839999996
47128/23/32003-ИП,365347.06,3250054100,3257055568,17675526.839999996
22817/24/32003-ИП,18736.09,3250054100,3257055568,17675526.839999996
105989/22/32003-ИП,242032.86,3250054100,3257055568,17675526.839999996
106524/22/32003-ИП,2099235.14,3250054100,3257055568,17675526.839999996
69293/24/32016-ИП,513067.7,3250510627,3241012745,3314768.22
195248/23/32016-ИП,1612262.12,3250510627,3241012745,3314768.22
195250/23/32016-ИП,1189438.4,3250510627,3241012745,3314768.22
175683/23/03023-ИП,450668.47,326481003,326522595,2511041.48
175688/23/03023-ИП,8691.2,326481003,326522595,2511041.48
