ИНН,Короткое название,Статус,Система налогообложения,Дата последней отчетности
3525085480,"ООО ""СТОЛОВАЯ №22""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2022.0
3525177250,"ООО ""КЭПИТАЛСТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
3525454553,"ООО ""ТОРГОВЫЙ ДОМ ""ВКХП""","Юридическое лицо ликвидировано 7 февраля 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2021.0
3525444883,"ООО ""СНГК""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,
3525043137,"ТОВАРИЩЕСТВО ИНДИВИДУАЛЬНЫХ ЗАСТРОЙЩИКОВ ""РАДУГА""",Действующая организация,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
3525421935,"ООО ""СЕВЕР-ЛЕС""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2024.0
3525453310,"ООО ""ЭКОСТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
3525345681,"ООО ""ДУЭТ""","Юридическое лицо ликвидировано 14 мая 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2020.0
3528215585,"ООО ""КАЙСАР""","Юридическое лицо ликвидировано 7 мая 2025 года
Исключение из ЕГРЮЛ недействующего юридического лица",,2022.0
3528256172,"ООО ""СК""ГРАД""",,,
3528316600,"ООО ""РЕГИОН ЛОГИСТИКА""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
3528231347,"ООО ""СОЛО-СТРОЙ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2024.0
3703020366,"ООО ""ТЕХНОСТАЛЬ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2019.0
3525471213,"ООО ""ЭКОЛЕС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
3525279238,"ООО ""СПЕЦТРАЛ 35""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2024.0
3525281780,"ООО ""СЕЛЕНА-ТОРГ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
3525193943,"АО ""Т/А ЭЛЕКТРО""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
3528193451,"ООО ""ЗУБР 35""",,,
3528261912,"ООО ""ПРОМЭНЕРГОМОНТАЖ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2024.0
3528216910,"ООО ""НОРД-ОЙЛ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
3663071315,"ООО ""ВОРОНЕЖСБЫТ""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
3663124648,"ООО ""БАМ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2022.0
3663069027,"АО ""ТК ""МЕТАЛЛИСТ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
3666189266,"ООО ""ВОСК""","Юридическое лицо ликвидировано 6 марта 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2020.0
3652901758,"ООО ""ТАКО+""","Юридическое лицо ликвидировано 9 июня 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2023.0
3665808562,"ООО ""М-1""","Юридическое лицо ликвидировано 1 апреля 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,
3665812350,"ООО ""СК ПОТЕНЦИАЛ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
3664084638,"ООО ""УЭК ""ПОЖАРНЫЙ АУДИТ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2020.0
3666264192,"ООО ""ВКУСНЫЕ ИСТОРИИ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2023.0
